locus_tag	ftype	length_bp	gene	EC_number	COG	product
CCHHBCMG_00691	CDS	528				hypothetical protein
CCHHBCMG_00692	CDS	174				hypothetical protein
CCHHBCMG_00693	CDS	579	fapR			Transcription factor FapR
CCHHBCMG_00694	CDS	876	cmoB	2.5.1.-	COG0500	tRNA U34 carboxymethyltransferase
CCHHBCMG_00695	CDS	558				hypothetical protein
CCHHBCMG_00696	CDS	993				hypothetical protein
CCHHBCMG_00697	CDS	324				hypothetical protein
CCHHBCMG_00698	CDS	216				hypothetical protein
CCHHBCMG_00699	CDS	375	ybgC	3.1.2.-	COG0824	Acyl-CoA thioesterase YbgC
CCHHBCMG_00700	CDS	1191				hypothetical protein
CCHHBCMG_00701	CDS	609				hypothetical protein
CCHHBCMG_00702	CDS	480				hypothetical protein
CCHHBCMG_00703	CDS	135	rpmH		COG0230	50S ribosomal protein L34
CCHHBCMG_00704	CDS	327	rnpA	3.1.26.5	COG0594	Ribonuclease P protein component
CCHHBCMG_00705	CDS	372	yidD			Putative membrane protein insertion efficiency factor
CCHHBCMG_00706	CDS	1593	yidC			Membrane protein insertase YidC
CCHHBCMG_00707	CDS	819				hypothetical protein
CCHHBCMG_00708	CDS	1329	mnmE	3.6.5.-	COG0486	tRNA modification GTPase MnmE
CCHHBCMG_00709	CDS	2187	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase subunit PurL
CCHHBCMG_00710	CDS	771	djlA			Co-chaperone protein DjlA
CCHHBCMG_00711	CDS	1533	purH		COG0138	Bifunctional purine biosynthesis protein PurH
CCHHBCMG_00712	CDS	1593				hypothetical protein
CCHHBCMG_00713	CDS	435				hypothetical protein
CCHHBCMG_00714	CDS	978	aguA	3.5.3.12	COG2957	Agmatine deiminase
CCHHBCMG_00715	CDS	888	fieF		COG0053	Ferrous-iron efflux pump FieF
CCHHBCMG_00716	CDS	873		3.5.1.77		N-carbamoyl-D-amino acid hydrolase
CCHHBCMG_00717	CDS	1347				hypothetical protein
CCHHBCMG_00718	CDS	1344	recD2	3.6.4.12		ATP-dependent RecD-like DNA helicase
CCHHBCMG_00719	CDS	735				hypothetical protein
CCHHBCMG_00720	CDS	510	lolA			Outer-membrane lipoprotein carrier protein
CCHHBCMG_00721	CDS	2589	secA		COG0653	Protein translocase subunit SecA
CCHHBCMG_00722	CDS	1206	lolC		COG4591	Lipoprotein-releasing system transmembrane protein LolC
CCHHBCMG_00723	CDS	786				hypothetical protein
CCHHBCMG_00724	tRNA	76				tRNA-Lys(ttt)
CCHHBCMG_00725	tRNA	76				tRNA-Glu(ctc)
CCHHBCMG_00726	tRNA	76				tRNA-Val(tac)
CCHHBCMG_00727	tRNA	77				tRNA-Asp(gtc)
CCHHBCMG_00728	tRNA	76				tRNA-Lys(ttt)
CCHHBCMG_00729	tRNA	76				tRNA-Glu(ctc)
CCHHBCMG_00730	tRNA	76				tRNA-Val(tac)
CCHHBCMG_00731	tRNA	77				tRNA-Asp(gtc)
CCHHBCMG_00732	CDS	381				hypothetical protein
CCHHBCMG_00733	CDS	3513	aas	6.2.1.20		Bifunctional protein Aas
CCHHBCMG_00734	CDS	912				hypothetical protein
CCHHBCMG_00735	tRNA	86				tRNA-Leu(gag)
CCHHBCMG_00736	CDS	339	atpH			ATP synthase subunit c
CCHHBCMG_00737	CDS	1335				hypothetical protein
CCHHBCMG_00738	CDS	1341				hypothetical protein
CCHHBCMG_00739	CDS	1800	oadA	7.2.4.2	COG0511	Oxaloacetate decarboxylase alpha chain
CCHHBCMG_00740	CDS	1575	pckA	4.1.1.49	COG1866	Phosphoenolpyruvate carboxykinase (ATP)
CCHHBCMG_00741	CDS	1383	argH	4.3.2.1	COG0165	Argininosuccinate lyase
CCHHBCMG_00742	CDS	1104	ychF		COG0012	Ribosome-binding ATPase YchF
CCHHBCMG_00743	CDS	1452	pepA	3.4.11.1	COG0260	Cytosol aminopeptidase
CCHHBCMG_00744	CDS	597	yohD_2		COG0586	Inner membrane protein YohD
CCHHBCMG_00745	CDS	549	apt_1	2.4.2.7	COG0503	Adenine phosphoribosyltransferase
CCHHBCMG_00746	CDS	333				hypothetical protein
CCHHBCMG_00747	CDS	438	ywlF	5.3.1.-	COG0698	Putative sugar phosphate isomerase YwlF
CCHHBCMG_00748	CDS	555	cheB	3.1.1.61	COG2201	Protein-glutamate methylesterase/protein-glutamine glutaminase
CCHHBCMG_00749	CDS	789	cheR	2.1.1.80		Chemotaxis protein methyltransferase
CCHHBCMG_00750	CDS	729	glnQ_2			Glutamine transport ATP-binding protein GlnQ
CCHHBCMG_00751	CDS	780	peb1A		COG0834	Major cell-binding factor
CCHHBCMG_00752	CDS	753	glnM		COG0765	putative glutamine ABC transporter permease protein GlnM
CCHHBCMG_00753	CDS	660	gltK		COG0765	Glutamate/aspartate import permease protein GltK
CCHHBCMG_00754	CDS	930	prs	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
CCHHBCMG_00755	CDS	2112	cstA		COG1966	Peptide transporter CstA
CCHHBCMG_00756	CDS	198				hypothetical protein
CCHHBCMG_00757	CDS	414		3.1.2.-	COG1607	putative acyl-CoA thioester hydrolase
CCHHBCMG_00758	CDS	1833				hypothetical protein
CCHHBCMG_00759	CDS	297	hup		COG0776	DNA-binding protein HU
CCHHBCMG_00760	CDS	900	cysK	2.5.1.47	COG0031	Cysteine synthase
CCHHBCMG_00761	CDS	561				hypothetical protein
CCHHBCMG_00762	CDS	453				hypothetical protein
CCHHBCMG_00763	CDS	420				hypothetical protein
CCHHBCMG_00764	CDS	471				hypothetical protein
CCHHBCMG_00765	CDS	978				hypothetical protein
CCHHBCMG_00766	CDS	987	alr	5.1.1.1		Alanine racemase
CCHHBCMG_00767	CDS	468	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
CCHHBCMG_00768	CDS	1467	alsT		COG1115	Amino-acid carrier protein AlsT
CCHHBCMG_00769	CDS	729	glnQ_3	3.6.3.-	COG1126	Glutamine transport ATP-binding protein GlnQ
CCHHBCMG_00770	CDS	744	artQ		COG0765	Arginine transport system permease protein ArtQ
CCHHBCMG_00771	CDS	147				hypothetical protein
CCHHBCMG_00772	CDS	570	yajL	3.1.2.-	COG0693	Protein/nucleic acid deglycase 3
CCHHBCMG_00773	CDS	366			COG0537	putative HIT-like protein
CCHHBCMG_00774	CDS	993	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
CCHHBCMG_00775	CDS	2322	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
CCHHBCMG_00776	CDS	1287	aroA	2.5.1.19	COG0128	3-phosphoshikimate 1-carboxyvinyltransferase
CCHHBCMG_00777	CDS	834	ispH	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase
CCHHBCMG_00778	CDS	1671	rpsA		COG0539	30S ribosomal protein S1
CCHHBCMG_00779	CDS	489				hypothetical protein
CCHHBCMG_00780	CDS	1584	serA	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
CCHHBCMG_00781	CDS	672	ompR			Transcriptional regulatory protein OmpR
CCHHBCMG_00782	CDS	1284	sasA_2	2.7.-.-		Adaptive-response sensory-kinase SasA
CCHHBCMG_00783	CDS	1932	uup		COG0488	ABC transporter ATP-binding protein uup
CCHHBCMG_00784	tRNA	75				tRNA-Gly(gcc)
CCHHBCMG_00785	tRNA	87				tRNA-Leu(caa)
CCHHBCMG_00786	CDS	2253				hypothetical protein
CCHHBCMG_00787	CDS	2841				hypothetical protein
CCHHBCMG_00788	CDS	273	rpsO		COG0184	30S ribosomal protein S15
CCHHBCMG_00789	CDS	411	cymR			HTH-type transcriptional regulator CymR
CCHHBCMG_00790	CDS	2175	flhA		COG1298	Flagellar biosynthesis protein FlhA
CCHHBCMG_00791	CDS	1047		3.1.4.17	COG2404	3',5'-cyclic-nucleotide phosphodiesterase
CCHHBCMG_00792	CDS	243				hypothetical protein
CCHHBCMG_00793	CDS	633				hypothetical protein
CCHHBCMG_00794	CDS	141				hypothetical protein
CCHHBCMG_00795	CDS	951				hypothetical protein
CCHHBCMG_00796	CDS	642	dsbL_1		COG0526	Thiol:disulfide interchange protein DsbL
CCHHBCMG_00797	CDS	318	assT_1	2.8.2.22		Arylsulfate sulfotransferase AssT
CCHHBCMG_00798	CDS	270	assT_2	2.8.2.22		Arylsulfate sulfotransferase AssT
CCHHBCMG_00799	CDS	876	assT_3	2.8.2.22		Arylsulfate sulfotransferase AssT
CCHHBCMG_00800	CDS	795	dsbI			Protein-disulfide oxidoreductase DsbI
CCHHBCMG_00801	CDS	360	dsbL_2			Thiol:disulfide interchange protein DsbL
CCHHBCMG_00802	CDS	1065	xerH_2		COG0582	Tyrosine recombinase XerH
CCHHBCMG_00803	CDS	1785	menF	5.4.4.2		Isochorismate synthase MenF
CCHHBCMG_00804	CDS	567	pabA	2.6.1.85	COG0512	Aminodeoxychorismate/anthranilate synthase component 2
CCHHBCMG_00805	CDS	429				hypothetical protein
CCHHBCMG_00806	CDS	1257	murA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
CCHHBCMG_00807	CDS	1161	moeA_1	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase
CCHHBCMG_00808	CDS	849	lepB	3.4.21.89	COG0681	Signal peptidase I
CCHHBCMG_00809	CDS	849	folD		COG0190	Bifunctional protein FolD protein
CCHHBCMG_00810	CDS	333				hypothetical protein
CCHHBCMG_00811	CDS	1275	hemL	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
CCHHBCMG_00812	CDS	330				hypothetical protein
CCHHBCMG_00813	CDS	504				hypothetical protein
CCHHBCMG_00814	CDS	1161	ycaD			putative MFS-type transporter YcaD
CCHHBCMG_00815	CDS	2160				hypothetical protein
CCHHBCMG_00816	CDS	282				hypothetical protein
CCHHBCMG_00817	CDS	801	psd_2	4.1.1.65	COG0688	Phosphatidylserine decarboxylase proenzyme
CCHHBCMG_00818	CDS	1125	cpdA	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
CCHHBCMG_00819	CDS	1296	gltX1_2	6.1.1.17	COG0008	Glutamate--tRNA ligase 1
CCHHBCMG_00820	CDS	282				hypothetical protein
CCHHBCMG_00821	CDS	1626				hypothetical protein
CCHHBCMG_00822	CDS	486				hypothetical protein
CCHHBCMG_00823	CDS	492	mobB		COG1763	Molybdopterin-guanine dinucleotide biosynthesis adapter protein
CCHHBCMG_00824	CDS	843	fbp	3.1.3.11	COG0158	Fructose-1,6-bisphosphatase class 1
CCHHBCMG_00825	CDS	198				hypothetical protein
CCHHBCMG_00826	CDS	1887	metG	6.1.1.10		Methionine--tRNA ligase
CCHHBCMG_00827	CDS	942				hypothetical protein
CCHHBCMG_00828	CDS	453	ogt	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase, constitutive
CCHHBCMG_00829	CDS	2547	acnB	4.2.1.3	COG1049	Aconitate hydratase B
CCHHBCMG_00830	CDS	1239				hypothetical protein
CCHHBCMG_00831	CDS	750	ydfG	1.1.1.381	COG4221	NADP-dependent 3-hydroxy acid dehydrogenase YdfG
CCHHBCMG_00832	CDS	1734				hypothetical protein
CCHHBCMG_00833	CDS	1074	trmA	2.1.1.-	COG2265	tRNA/tmRNA (uracil-C(5))-methyltransferase
CCHHBCMG_00834	CDS	417				hypothetical protein
CCHHBCMG_00835	CDS	414	yccU		COG1832	putative protein YccU
CCHHBCMG_00836	CDS	1212	tdcB	4.3.1.19	COG1171	L-threonine ammonia-lyase
CCHHBCMG_00837	CDS	723	truA	5.4.99.12	COG0101	tRNA pseudouridine synthase A
CCHHBCMG_00838	CDS	1026				hypothetical protein
CCHHBCMG_00839	CDS	777				hypothetical protein
CCHHBCMG_00840	CDS	669	uppS	2.5.1.-	COG0020	Isoprenyl transferase
CCHHBCMG_00841	CDS	618				hypothetical protein
CCHHBCMG_00842	CDS	1155	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
CCHHBCMG_00843	CDS	1290	glmU		COG1207	Bifunctional protein GlmU
CCHHBCMG_00844	CDS	735	fliP		COG1338	Flagellar biosynthetic protein FliP
CCHHBCMG_00845	CDS	771	fliY		COG0834	L-cystine-binding protein FliY
CCHHBCMG_00846	CDS	1332				hypothetical protein
CCHHBCMG_00847	CDS	720	kdsB	2.7.7.38	COG1212	3-deoxy-manno-octulosonate cytidylyltransferase
CCHHBCMG_00848	CDS	1413	thrC	4.2.3.1	COG0498	Threonine synthase
CCHHBCMG_00849	CDS	924	lpxK	2.7.1.130		Tetraacyldisaccharide 4'-kinase
CCHHBCMG_00850	CDS	741	nadE	6.3.1.5	COG0171	NH(3)-dependent NAD(+) synthetase
CCHHBCMG_00851	CDS	597		3.-.-.-		putative protein
CCHHBCMG_00852	CDS	306				hypothetical protein
CCHHBCMG_00853	CDS	780	fabL	1.3.1.104		Enoyl-[acyl-carrier-protein] reductase [NADPH] FabL
CCHHBCMG_00854	CDS	897	dapA	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
CCHHBCMG_00855	CDS	1251		3.4.24.-	COG0612	putative zinc protease
CCHHBCMG_00856	CDS	1059	pyrD	1.3.5.2		Dihydroorotate dehydrogenase (quinone)
CCHHBCMG_00857	CDS	1743	msbA	7.5.2.6	COG1132	Lipid A export ATP-binding/permease protein MsbA
CCHHBCMG_00858	CDS	1389	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
CCHHBCMG_00859	CDS	1440	murJ		COG0728	putative lipid II flippase MurJ
CCHHBCMG_00860	CDS	1860				hypothetical protein
CCHHBCMG_00861	CDS	552	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
CCHHBCMG_00862	CDS	1041	ddl	6.3.2.4	COG1181	D-alanine--D-alanine ligase
CCHHBCMG_00863	CDS	216				hypothetical protein
CCHHBCMG_00864	CDS	720				hypothetical protein
CCHHBCMG_00865	CDS	1428	murF	6.3.2.10		UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
CCHHBCMG_00866	CDS	1245				hypothetical protein
CCHHBCMG_00867	CDS	1020	sasA_3	2.7.-.-		Adaptive-response sensory-kinase SasA
CCHHBCMG_00868	CDS	879				hypothetical protein
CCHHBCMG_00869	CDS	1269	sufS	4.4.1.16		Cysteine desulfurase
CCHHBCMG_00870	CDS	825	purU	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
CCHHBCMG_00871	CDS	1119	cca	2.7.7.72		CCA-adding enzyme
CCHHBCMG_00872	CDS	492				hypothetical protein
CCHHBCMG_00873	CDS	246				hypothetical protein
CCHHBCMG_00874	CDS	174				hypothetical protein
CCHHBCMG_00875	CDS	339	napD			Chaperone NapD
CCHHBCMG_00876	CDS	915				hypothetical protein
CCHHBCMG_00877	CDS	522	napB			Periplasmic nitrate reductase, electron transfer subunit
CCHHBCMG_00878	CDS	780	napH		COG0348	Ferredoxin-type protein NapH
CCHHBCMG_00879	CDS	741	napG		COG1145	Ferredoxin-type protein NapG
CCHHBCMG_00880	CDS	2775	napA_1	1.9.6.1		Periplasmic nitrate reductase
CCHHBCMG_00881	CDS	528	tpx	1.11.1.15	COG2077	Thiol peroxidase
CCHHBCMG_00882	CDS	741				hypothetical protein
CCHHBCMG_00883	CDS	2031	uvrD	3.6.4.12	COG0210	DNA helicase II
CCHHBCMG_00884	CDS	1023				hypothetical protein
CCHHBCMG_00885	CDS	2613	valS	6.1.1.9	COG0525	Valine--tRNA ligase
CCHHBCMG_00886	CDS	1011	metN_2	3.6.3.-	COG1135	Methionine import ATP-binding protein MetN
CCHHBCMG_00887	CDS	912				hypothetical protein
CCHHBCMG_00888	CDS	774	metQ_1		COG1464	D-methionine-binding lipoprotein MetQ
CCHHBCMG_00889	CDS	771	nlpA		COG1464	Lipoprotein 28
CCHHBCMG_00890	CDS	777	metQ_2		COG1464	Methionine-binding lipoprotein MetQ
CCHHBCMG_00891	CDS	663				hypothetical protein
CCHHBCMG_00892	CDS	564	shdB	2.5.1.129		putative UbiX-like flavin prenyltransferase
CCHHBCMG_00893	CDS	477	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
CCHHBCMG_00894	CDS	579	tmk	2.7.4.9	COG0125	Thymidylate kinase
CCHHBCMG_00895	CDS	1227	hisS	6.1.1.21	COG0124	Histidine--tRNA ligase
CCHHBCMG_00896	CDS	1836	speA	4.1.1.19	COG1166	Biosynthetic arginine decarboxylase
CCHHBCMG_00897	CDS	639	cysE	2.3.1.30	COG1045	Serine acetyltransferase
CCHHBCMG_00898	CDS	1170		2.6.1.1		Aspartate aminotransferase
CCHHBCMG_00899	CDS	342				hypothetical protein
CCHHBCMG_00900	CDS	1023			COG2220	putative protein
CCHHBCMG_00901	CDS	1872	dnaK			Chaperone protein DnaK
CCHHBCMG_00902	CDS	531	grpE			Protein GrpE
CCHHBCMG_00903	CDS	792	hrcA			Heat-inducible transcription repressor HrcA
CCHHBCMG_00904	CDS	1062				hypothetical protein
CCHHBCMG_00905	CDS	459				hypothetical protein
CCHHBCMG_00906	CDS	444				hypothetical protein
CCHHBCMG_00907	CDS	1176	sotB			sugar efflux transporter
CCHHBCMG_00908	CDS	450				hypothetical protein
CCHHBCMG_00909	CDS	753				hypothetical protein
CCHHBCMG_00910	CDS	1485				hypothetical protein
CCHHBCMG_00911	CDS	1071			COG3177	putative protein
CCHHBCMG_00912	CDS	1248	hsdS		COG0732	Type-1 restriction enzyme EcoKI specificity protein
CCHHBCMG_00913	CDS	3045				hypothetical protein
CCHHBCMG_00914	CDS	174				hypothetical protein
CCHHBCMG_00915	CDS	2310				hypothetical protein
CCHHBCMG_00916	CDS	1077	adhA	1.1.1.-	COG1064	putative formaldehyde dehydrogenase AdhA
CCHHBCMG_00917	CDS	450	blc		COG3040	Outer membrane lipoprotein Blc
CCHHBCMG_00918	CDS	579	mdaB	1.6.5.10	COG2249	NADPH:quinone oxidoreductase MdaB
CCHHBCMG_00919	CDS	897				hypothetical protein
CCHHBCMG_00920	CDS	966	pxpC	3.5.2.9	COG1984	5-oxoprolinase subunit C
CCHHBCMG_00921	CDS	741	pxpB	3.5.2.9	COG2049	5-oxoprolinase subunit B
CCHHBCMG_00922	CDS	768	pxpA	3.5.2.9	COG1540	5-oxoprolinase subunit A
CCHHBCMG_00923	CDS	810	tupA			Tungstate-binding protein TupA
CCHHBCMG_00924	CDS	687	tupB		COG4662	Tungstate uptake system permease protein TupB
CCHHBCMG_00925	CDS	996	tupC	7.3.2.6	COG3839	Tungstate uptake system ATP-binding protein TupC
CCHHBCMG_00926	CDS	1974	acs	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
CCHHBCMG_00927	CDS	825	gtaB	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
CCHHBCMG_00928	CDS	1221	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
CCHHBCMG_00929	CDS	450	dps	1.16.-.-	COG0783	DNA protection during starvation protein
CCHHBCMG_00930	CDS	1038				hypothetical protein
CCHHBCMG_00931	CDS	732				hypothetical protein
CCHHBCMG_00932	CDS	750	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
CCHHBCMG_00933	CDS	606	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
CCHHBCMG_00934	CDS	990	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
CCHHBCMG_00935	CDS	519	dcuD_1		COG3069	Putative cryptic C4-dicarboxylate transporter DcuD
CCHHBCMG_00936	CDS	660	dcuD_2		COG3069	Putative cryptic C4-dicarboxylate transporter DcuD
CCHHBCMG_00937	CDS	2964	cas9		COG3513	CRISPR-associated endonuclease Cas9
CCHHBCMG_00938	CDS	891	cas1	3.1.-.-		CRISPR-associated endonuclease Cas1
CCHHBCMG_00939	CDS	432	cas2	3.1.-.-		CRISPR-associated endoribonuclease Cas2
CCHHBCMG_00940	CDS	681				IS6 family transposase IS1216E
CCHHBCMG_00941	CDS	102				hypothetical protein
CCHHBCMG_00942	CDS	486				hypothetical protein
CCHHBCMG_00943	CDS	459				hypothetical protein
CCHHBCMG_00944	CDS	810	ant1	2.7.7.47		Streptomycin 3''-adenylyltransferase
CCHHBCMG_00945	CDS	528	apt_2	2.4.2.7	COG0503	Adenine phosphoribosyltransferase
CCHHBCMG_00946	CDS	864	aadK_1	2.7.7.-		Aminoglycoside 6-adenylyltransferase
CCHHBCMG_00947	CDS	738	erm	2.1.1.184		rRNA adenine N-6-methyltransferase
CCHHBCMG_00948	CDS	681				IS6 family transposase IS1216E
CCHHBCMG_00949	CDS	285				hypothetical protein
CCHHBCMG_00950	CDS	564				hypothetical protein
CCHHBCMG_00951	CDS	795	aphA	2.7.1.95		Aminoglycoside 3'-phosphotransferase
CCHHBCMG_00952	CDS	543	satA	2.3.-.-		Streptothricin acetyltransferase A
CCHHBCMG_00953	CDS	909	aadK_2	2.7.7.-		Aminoglycoside 6-adenylyltransferase
	CRISPR	300				
CCHHBCMG_00954	CDS	1191	moeA_2	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase
CCHHBCMG_00955	CDS	417				hypothetical protein
CCHHBCMG_00956	CDS	444	moaE	2.8.1.12	COG0314	Molybdopterin synthase catalytic subunit
CCHHBCMG_00957	CDS	222				hypothetical protein
CCHHBCMG_00958	CDS	1542	mco	1.-.-.-		Multicopper oxidase mco
CCHHBCMG_00959	CDS	1149	nspC	4.1.1.96		Carboxynorspermidine/carboxyspermidine decarboxylase
CCHHBCMG_00960	CDS	702				hypothetical protein
CCHHBCMG_00961	CDS	192				hypothetical protein
CCHHBCMG_00962	CDS	543	fdnG-3	1.17.2.3	COG0243	Formate dehydrogenase 2 subunit alpha (cytochrome c-553)
CCHHBCMG_00963	CDS	2241	napA_2	1.9.6.1		Periplasmic nitrate reductase
CCHHBCMG_00964	CDS	642	fdhB1		COG0437	Formate dehydrogenase iron-sulfur subunit
CCHHBCMG_00965	CDS	933				hypothetical protein
CCHHBCMG_00966	CDS	783	fdhD		COG1526	Sulfur carrier protein FdhD
CCHHBCMG_00967	CDS	738				hypothetical protein
CCHHBCMG_00968	CDS	2103	pctC		COG0840	Methyl-accepting chemotaxis protein PctC
CCHHBCMG_00969	CDS	573				hypothetical protein
CCHHBCMG_00970	CDS	927	selD	2.7.9.3	COG0709	Selenide, water dikinase
CCHHBCMG_00971	CDS	3489	rocA	1.2.1.88		1-pyrroline-5-carboxylate dehydrogenase
CCHHBCMG_00972	CDS	1470	putP		COG0591	Sodium/proline symporter
CCHHBCMG_00973	CDS	228	yedF		COG0425	Putative sulfur carrier protein YedF
CCHHBCMG_00974	CDS	1209				hypothetical protein
CCHHBCMG_00975	tRNA	94				tRNA-SeC(tca)
CCHHBCMG_00976	CDS	1251	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
CCHHBCMG_00977	CDS	429				hypothetical protein
CCHHBCMG_00978	CDS	519				hypothetical protein
CCHHBCMG_00979	CDS	552				hypothetical protein
CCHHBCMG_00980	CDS	1119	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
CCHHBCMG_00981	CDS	660				hypothetical protein
CCHHBCMG_00982	CDS	1212	sasA_4	2.7.-.-		Adaptive-response sensory-kinase SasA
CCHHBCMG_00983	CDS	681	mprA_2		COG0745	Response regulator MprA
CCHHBCMG_00984	CDS	1467	ccoN1	1.9.3.1	COG3278	Cbb3-type cytochrome c oxidase subunit CcoN1
CCHHBCMG_00985	CDS	666				hypothetical protein
CCHHBCMG_00986	CDS	267				hypothetical protein
CCHHBCMG_00987	CDS	864	fixP		COG2010	Cbb3-type cytochrome c oxidase subunit FixP
CCHHBCMG_00988	CDS	222				hypothetical protein
CCHHBCMG_00989	CDS	102				hypothetical protein
CCHHBCMG_00990	CDS	603				hypothetical protein
CCHHBCMG_00991	CDS	522				hypothetical protein
CCHHBCMG_00992	CDS	2367				hypothetical protein
CCHHBCMG_00993	CDS	2766	recB	3.1.11.5		RecBCD enzyme subunit RecB
CCHHBCMG_00994	CDS	426	rplM		COG0102	50S ribosomal protein L13
CCHHBCMG_00995	CDS	390	rpsI		COG0103	30S ribosomal protein S9
CCHHBCMG_00996	CDS	960	oprF		COG2885	Outer membrane porin F
CCHHBCMG_00997	CDS	642	ppaX	3.6.1.1	COG0546	Pyrophosphatase PpaX
CCHHBCMG_00998	CDS	3561		1.2.7.1	COG0674	Pyruvate:ferredoxin oxidoreductase
CCHHBCMG_00999	CDS	312				hypothetical protein
CCHHBCMG_01000	CDS	1413	sctC			Type 3 secretion system secretin
CCHHBCMG_01001	CDS	609				hypothetical protein
CCHHBCMG_01002	CDS	588				hypothetical protein
CCHHBCMG_01003	CDS	1560				hypothetical protein
CCHHBCMG_01004	CDS	1182	gspF		COG1459	Putative type II secretion system protein F
CCHHBCMG_01005	CDS	765	yfcA		COG0730	putative membrane transporter protein YfcA
CCHHBCMG_01006	CDS	765				hypothetical protein
CCHHBCMG_01007	CDS	1827				hypothetical protein
CCHHBCMG_01008	CDS	435				hypothetical protein
CCHHBCMG_01009	CDS	198				hypothetical protein
CCHHBCMG_01010	CDS	342				hypothetical protein
CCHHBCMG_01011	CDS	1047	flgI			Flagellar P-ring protein
CCHHBCMG_01012	CDS	687				hypothetical protein
CCHHBCMG_01013	CDS	384				hypothetical protein
CCHHBCMG_01014	CDS	1074				hypothetical protein
CCHHBCMG_01015	CDS	822	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
CCHHBCMG_01016	CDS	1119	truD	5.4.99.27	COG0585	tRNA pseudouridine synthase D
CCHHBCMG_01017	CDS	393				hypothetical protein
CCHHBCMG_01018	CDS	1098	prfB			Peptide chain release factor 2
CCHHBCMG_01019	CDS	1320	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
CCHHBCMG_01020	CDS	966	tilS	6.3.4.19		tRNA(Ile)-lysidine synthase
CCHHBCMG_01021	CDS	714				hypothetical protein
CCHHBCMG_01022	CDS	690				hypothetical protein
CCHHBCMG_01023	CDS	564				hypothetical protein
CCHHBCMG_01024	CDS	408				hypothetical protein
CCHHBCMG_01025	CDS	783	kpsM		COG1682	Polysialic acid transport protein KpsM
CCHHBCMG_01026	CDS	663	kpsT			Polysialic acid transport ATP-binding protein KpsT
CCHHBCMG_01027	CDS	1119				hypothetical protein
CCHHBCMG_01028	CDS	1659	kpsD		COG1596	Polysialic acid transport protein KpsD
CCHHBCMG_01029	CDS	948	kpsF	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase KpsF
CCHHBCMG_01030	CDS	978				hypothetical protein
CCHHBCMG_01031	CDS	1044				hypothetical protein
CCHHBCMG_01032	CDS	1398				hypothetical protein
CCHHBCMG_01033	CDS	1044	galE1	5.1.3.2	COG1088	UDP-glucose 4-epimerase
CCHHBCMG_01034	CDS	1299	rkpK	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
CCHHBCMG_01035	CDS	975	galE_2	5.1.3.2	COG1087	UDP-glucose 4-epimerase
CCHHBCMG_01036	CDS	1116	rfbD	5.4.99.9		UDP-galactopyranose mutase
CCHHBCMG_01037	CDS	1233				hypothetical protein
CCHHBCMG_01038	CDS	2139				hypothetical protein
CCHHBCMG_01039	CDS	1998				hypothetical protein
CCHHBCMG_01040	CDS	1041	legI_2	2.5.1.101	COG2089	N,N'-diacetyllegionaminic acid synthase
CCHHBCMG_01041	CDS	1122	siaA	3.2.1.183	COG0381	UDP-N-acetylglucosamine 2-epimerase
CCHHBCMG_01042	CDS	867				hypothetical protein
CCHHBCMG_01043	CDS	1392				hypothetical protein
CCHHBCMG_01044	CDS	948				hypothetical protein
