locus_tag	ftype	length_bp	gene	EC_number	COG	product
HDHBLALJ_00695	CDS	693	hydC		COG1969	Quinone-reactive Ni/Fe-hydrogenase B-type cytochrome subunit
HDHBLALJ_00696	CDS	1716	hydB	1.12.5.1	COG0374	Quinone-reactive Ni/Fe-hydrogenase large chain
HDHBLALJ_00697	CDS	1140	hydA	1.12.5.1	COG1740	Quinone-reactive Ni/Fe-hydrogenase small chain
HDHBLALJ_00698	CDS	1836	mnmC		COG0665	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
HDHBLALJ_00699	CDS	1971				hypothetical protein
HDHBLALJ_00700	CDS	1092				hypothetical protein
HDHBLALJ_00701	CDS	1206	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
HDHBLALJ_00702	CDS	2196	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
HDHBLALJ_00703	CDS	225	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
HDHBLALJ_00704	CDS	717	pyrH	2.7.4.22	COG0528	Uridylate kinase
HDHBLALJ_00705	CDS	1203				hypothetical protein
HDHBLALJ_00706	CDS	807				hypothetical protein
HDHBLALJ_00707	CDS	666	ftsE		COG2884	Cell division ATP-binding protein FtsE
HDHBLALJ_00708	CDS	1197	trmB	2.1.1.33		tRNA (guanine-N(7)-)-methyltransferase
HDHBLALJ_00709	CDS	1233				hypothetical protein
HDHBLALJ_00710	CDS	966	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
HDHBLALJ_00711	CDS	1101	mrdB	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
HDHBLALJ_00712	tRNA	77				tRNA-Met(cat)
HDHBLALJ_00713	CDS	237				hypothetical protein
HDHBLALJ_00714	CDS	141				hypothetical protein
HDHBLALJ_00715	CDS	1374	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
HDHBLALJ_00716	CDS	930				hypothetical protein
HDHBLALJ_00717	CDS	1332	mepA		COG0534	Multidrug export protein MepA
HDHBLALJ_00718	CDS	936		1.18.1.2	COG0492	Ferredoxin--NADP reductase
HDHBLALJ_00719	CDS	1233	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
HDHBLALJ_00720	CDS	306				hypothetical protein
HDHBLALJ_00721	CDS	507				hypothetical protein
HDHBLALJ_00722	CDS	570	efp		COG0231	Elongation factor P
HDHBLALJ_00723	CDS	276				hypothetical protein
HDHBLALJ_00724	CDS	387	fliS			Flagellar secretion chaperone FliS
HDHBLALJ_00725	CDS	1917				hypothetical protein
HDHBLALJ_00726	CDS	366				hypothetical protein
HDHBLALJ_00727	CDS	1803	ubiD	4.1.1.98		3-octaprenyl-4-hydroxybenzoate carboxy-lyase
HDHBLALJ_00728	CDS	927	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
HDHBLALJ_00729	CDS	387				hypothetical protein
HDHBLALJ_00730	CDS	1707	proS	6.1.1.15	COG0442	Proline--tRNA ligase
HDHBLALJ_00731	CDS	1296	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
HDHBLALJ_00732	CDS	894	ispB	2.5.1.90	COG0142	Octaprenyl diphosphate synthase
HDHBLALJ_00733	CDS	531				hypothetical protein
HDHBLALJ_00734	CDS	264				hypothetical protein
HDHBLALJ_00735	CDS	558				hypothetical protein
HDHBLALJ_00736	CDS	846				hypothetical protein
HDHBLALJ_00737	CDS	1125	korA	1.2.7.3	COG0674	2-oxoglutarate oxidoreductase subunit KorA
HDHBLALJ_00738	CDS	312	rsxB_1	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
HDHBLALJ_00739	CDS	870	sucD	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
HDHBLALJ_00740	CDS	1164	sucC	6.2.1.5		Succinate--CoA ligase [ADP-forming] subunit beta
HDHBLALJ_00741	CDS	909	mdh	1.1.1.37	COG0039	Malate dehydrogenase
HDHBLALJ_00742	CDS	2205	icd2	1.1.1.42		Isocitrate dehydrogenase [NADP] 2
HDHBLALJ_00743	CDS	2571				hypothetical protein
HDHBLALJ_00744	CDS	903	mltG	4.2.2.-		Endolytic murein transglycosylase
HDHBLALJ_00745	CDS	432				hypothetical protein
HDHBLALJ_00746	CDS	495	flgC		COG1558	Flagellar basal-body rod protein FlgC
HDHBLALJ_00747	CDS	300	fliE			Flagellar hook-basal body complex protein FliE
HDHBLALJ_00748	CDS	1806	ftsI	3.4.16.4		Peptidoglycan D,D-transpeptidase FtsI
HDHBLALJ_00749	CDS	1809				hypothetical protein
HDHBLALJ_00750	CDS	435				hypothetical protein
HDHBLALJ_00751	CDS	321				hypothetical protein
HDHBLALJ_00752	CDS	1830	htpG		COG0326	Chaperone protein HtpG
HDHBLALJ_00753	CDS	369	crcB		COG0239	Putative fluoride ion transporter CrcB
HDHBLALJ_00754	CDS	702				hypothetical protein
HDHBLALJ_00755	CDS	1200				hypothetical protein
HDHBLALJ_00756	CDS	645	purQ	6.3.5.3	COG0047	Phosphoribosylformylglycinamidine synthase subunit PurQ
HDHBLALJ_00757	CDS	246	purS	6.3.5.3	COG1828	Phosphoribosylformylglycinamidine synthase subunit PurS
HDHBLALJ_00758	CDS	711	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
HDHBLALJ_00759	CDS	1323	ctpA	3.4.21.102	COG0793	Carboxy-terminal processing protease CtpA
HDHBLALJ_00760	CDS	282	csoR		COG1937	Copper-sensing transcriptional repressor CsoR
HDHBLALJ_00761	CDS	2574	clpB			Chaperone protein ClpB
HDHBLALJ_00762	CDS	1932	pbpF		COG0744	Penicillin-binding protein 1F
HDHBLALJ_00763	CDS	552	maf	3.6.1.9	COG0424	dTTP/UTP pyrophosphatase
HDHBLALJ_00764	CDS	2529	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
HDHBLALJ_00765	CDS	1080	wbpE	2.6.1.98	COG0399	UDP-2-acetamido-2-deoxy-3-oxo-D-glucuronate aminotransferase
HDHBLALJ_00766	CDS	1113				hypothetical protein
HDHBLALJ_00767	CDS	855	pht4	1.-.-.-		Putative 4,5-dihydroxyphthalate dehydrogenase
HDHBLALJ_00768	CDS	912	hemH	4.99.1.1	COG0276	Ferrochelatase
HDHBLALJ_00769	CDS	1236	nrgA			Ammonium transporter
HDHBLALJ_00770	CDS	999	selU	2.5.1.-		tRNA 2-selenouridine synthase
HDHBLALJ_00771	CDS	486		2.7.7.53	COG0537	AP-4-A phosphorylase
HDHBLALJ_00772	CDS	777	trpC_1	4.1.1.48	COG0134	Indole-3-glycerol phosphate synthase
HDHBLALJ_00773	CDS	1278				hypothetical protein
HDHBLALJ_00774	CDS	375				hypothetical protein
HDHBLALJ_00775	CDS	702	yfiC	2.1.1.223		tRNA1(Val) (adenine(37)-N6)-methyltransferase
HDHBLALJ_00776	CDS	153				hypothetical protein
HDHBLALJ_00777	tRNA	77				tRNA-Arg(cct)
HDHBLALJ_00778	CDS	2076	fusA		COG0480	Elongation factor G
HDHBLALJ_00779	CDS	471	rpsG		COG0049	30S ribosomal protein S7
HDHBLALJ_00780	CDS	387	rpsL		COG0048	30S ribosomal protein S12
HDHBLALJ_00781	CDS	4551	rpoBC_1	2.7.7.6	COG0085	Bifunctional DNA-directed RNA polymerase subunit beta-beta'
HDHBLALJ_00782	CDS	4128	rpoBC_2	2.7.7.6	COG0085	Bifunctional DNA-directed RNA polymerase subunit beta-beta'
HDHBLALJ_00783	CDS	378	rplL		COG0222	50S ribosomal protein L7/L12
HDHBLALJ_00784	CDS	480	rplJ		COG0244	50S ribosomal protein L10
HDHBLALJ_00785	CDS	702	rplA		COG0081	50S ribosomal protein L1
HDHBLALJ_00786	CDS	426	rplK		COG0080	50S ribosomal protein L11
HDHBLALJ_00787	CDS	534	nusG		COG0250	Transcription termination/antitermination protein NusG
HDHBLALJ_00788	CDS	180				hypothetical protein
HDHBLALJ_00789	tRNA	76				tRNA-Trp(cca)
HDHBLALJ_00790	CDS	159	rpmG2			50S ribosomal protein L33 2
HDHBLALJ_00791	CDS	1200	tufA		COG0050	Elongation factor Tu
HDHBLALJ_00792	tRNA	75				tRNA-Thr(ggt)
HDHBLALJ_00793	tRNA	77				tRNA-Gly(tcc)
HDHBLALJ_00794	tRNA	86				tRNA-Tyr(gta)
HDHBLALJ_00795	tRNA	76				tRNA-Thr(tgt)
HDHBLALJ_00796	CDS	738	glnQ_3	3.6.3.-	COG1126	Glutamine transport ATP-binding protein GlnQ
HDHBLALJ_00797	CDS	657	glnP_2		COG0765	putative glutamine ABC transporter permease protein GlnP
HDHBLALJ_00798	CDS	702	yecS		COG0765	L-cystine transport system permease protein YecS
HDHBLALJ_00799	CDS	597	crp		COG0664	cAMP-activated global transcriptional regulator CRP
HDHBLALJ_00800	CDS	387	ctb		COG2346	Group 3 truncated hemoglobin ctb
HDHBLALJ_00801	CDS	1815	recG	3.6.4.12		ATP-dependent DNA helicase RecG
HDHBLALJ_00802	CDS	1221				hypothetical protein
HDHBLALJ_00803	CDS	1047	mqnC	1.21.98.1	COG1060	Cyclic dehypoxanthine futalosine synthase
HDHBLALJ_00804	CDS	1188				hypothetical protein
HDHBLALJ_00805	CDS	1089	nusA		COG0195	Transcription termination/antitermination protein NusA
HDHBLALJ_00806	CDS	243				hypothetical protein
HDHBLALJ_00807	CDS	1302	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
HDHBLALJ_00808	CDS	624				hypothetical protein
HDHBLALJ_00809	CDS	987				hypothetical protein
HDHBLALJ_00810	CDS	525				hypothetical protein
HDHBLALJ_00811	CDS	519				hypothetical protein
HDHBLALJ_00812	CDS	1293	bzaF	4.1.99.23	COG0422	5-hydroxybenzimidazole synthase
HDHBLALJ_00813	CDS	762	dinG	3.1.-.-		3'-5' exonuclease DinG
HDHBLALJ_00814	CDS	648	rpe	5.1.3.1		Ribulose-phosphate 3-epimerase
HDHBLALJ_00815	CDS	195	rpmB		COG0227	50S ribosomal protein L28
HDHBLALJ_00816	CDS	216				hypothetical protein
HDHBLALJ_00817	CDS	1095				hypothetical protein
HDHBLALJ_00818	CDS	594				hypothetical protein
HDHBLALJ_00819	CDS	2064	cirA_2		COG4771	Colicin I receptor
HDHBLALJ_00820	CDS	834	citE	4.1.-.-	COG2301	Citrate lyase subunit beta-like protein
HDHBLALJ_00821	CDS	1173	yfdE	2.8.3.19	COG1804	Acetyl-CoA:oxalate CoA-transferase
HDHBLALJ_00822	CDS	831	meh	4.2.1.153	COG3777	Mesaconyl-C(4)-CoA hydratase
HDHBLALJ_00823	CDS	1245				hypothetical protein
HDHBLALJ_00824	CDS	939	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
HDHBLALJ_00825	CDS	1215	fabF	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
HDHBLALJ_00826	CDS	234	acpP			Acyl carrier protein
HDHBLALJ_00827	CDS	666	tenA	3.5.99.2	COG0819	Aminopyrimidine aminohydrolase
HDHBLALJ_00828	CDS	408				hypothetical protein
HDHBLALJ_00829	CDS	744	fabG	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
HDHBLALJ_00830	CDS	1479	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
HDHBLALJ_00831	CDS	1062	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
HDHBLALJ_00832	CDS	1209	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
HDHBLALJ_00833	CDS	348				hypothetical protein
HDHBLALJ_00834	CDS	2517	torZ	1.7.2.3	COG0243	Trimethylamine-N-oxide reductase 2
HDHBLALJ_00835	CDS	573	torC		COG3005	Cytochrome c-type protein TorC
HDHBLALJ_00836	CDS	813				hypothetical protein
HDHBLALJ_00837	CDS	1338	purF	2.4.2.14	COG0034	Amidophosphoribosyltransferase
HDHBLALJ_00838	CDS	729	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
HDHBLALJ_00839	CDS	1182			COG2256	putative AAA domain-containing protein
HDHBLALJ_00840	CDS	1149				hypothetical protein
HDHBLALJ_00841	CDS	354				hypothetical protein
HDHBLALJ_00842	CDS	5253	yfhM		COG2373	Alpha-2-macroglobulin
HDHBLALJ_00843	CDS	2223	mtgA	2.4.1.129		Biosynthetic peptidoglycan transglycosylase
HDHBLALJ_00844	CDS	522				hypothetical protein
HDHBLALJ_00845	CDS	402				hypothetical protein
HDHBLALJ_00846	CDS	1035				hypothetical protein
HDHBLALJ_00847	CDS	804	uppP	3.6.1.27		Undecaprenyl-diphosphatase
HDHBLALJ_00848	CDS	1809	thrZ	6.1.1.3	COG0441	Threonine--tRNA ligase 2
HDHBLALJ_00849	CDS	519	infC			Translation initiation factor IF-3
HDHBLALJ_00850	CDS	1104	fokIM	2.1.1.72		Modification methylase FokI
HDHBLALJ_00851	CDS	1029	argC	1.2.1.38	COG0002	N-acetyl-gamma-glutamyl-phosphate reductase
HDHBLALJ_00852	CDS	447	ypeA	2.3.1.-	COG0456	Acetyltransferase YpeA
HDHBLALJ_00853	CDS	840	argB	2.7.2.8	COG0548	Acetylglutamate kinase
HDHBLALJ_00854	CDS	1185	argD	2.6.1.11	COG4992	Acetylornithine aminotransferase
HDHBLALJ_00855	CDS	630	pcm	2.1.1.77	COG2518	Protein-L-isoaspartate O-methyltransferase
HDHBLALJ_00856	CDS	540	yrdA		COG0663	Protein YrdA
HDHBLALJ_00857	CDS	1389	pncB2	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase pncB2
HDHBLALJ_00858	CDS	1023	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta
HDHBLALJ_00859	CDS	411				hypothetical protein
HDHBLALJ_00860	CDS	609	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
HDHBLALJ_00861	CDS	558	frr		COG0233	Ribosome-recycling factor
HDHBLALJ_00862	CDS	357				hypothetical protein
HDHBLALJ_00863	CDS	696	yccA		COG0670	Modulator of FtsH protease YccA
HDHBLALJ_00864	CDS	636	cynT	4.2.1.1	COG0288	Carbonic anhydrase 1
HDHBLALJ_00865	CDS	1884				hypothetical protein
HDHBLALJ_00866	CDS	972				hypothetical protein
HDHBLALJ_00867	CDS	1182	iscS	2.8.1.7	COG1104	Cysteine desulfurase IscS
HDHBLALJ_00868	CDS	1167				hypothetical protein
HDHBLALJ_00869	CDS	192				hypothetical protein
HDHBLALJ_00870	CDS	354	rplT		COG0292	50S ribosomal protein L20
HDHBLALJ_00871	CDS	864				hypothetical protein
HDHBLALJ_00872	CDS	285				hypothetical protein
HDHBLALJ_00873	CDS	1311	proP_2			Proline/betaine transporter
HDHBLALJ_00874	CDS	153				hypothetical protein
HDHBLALJ_00875	CDS	474	moaC	4.6.1.17	COG0315	Cyclic pyranopterin monophosphate synthase
HDHBLALJ_00876	CDS	264				putative protein
HDHBLALJ_00877	CDS	1137				hypothetical protein
HDHBLALJ_00878	CDS	759	exoA	3.1.11.2	COG0708	Exodeoxyribonuclease
HDHBLALJ_00879	CDS	1548	eptA	2.7.-.-	COG2194	Phosphoethanolamine transferase EptA
HDHBLALJ_00880	CDS	357	dgkA	2.7.1.107	COG0818	Diacylglycerol kinase
HDHBLALJ_00881	CDS	243				hypothetical protein
HDHBLALJ_00882	CDS	1005	pyrC_2	3.5.2.3	COG0418	Dihydroorotase
HDHBLALJ_00883	CDS	375				hypothetical protein
HDHBLALJ_00884	CDS	711	COQ3_3	2.1.1.222		Ubiquinone biosynthesis O-methyltransferase, mitochondrial
HDHBLALJ_00885	CDS	2118				hypothetical protein
HDHBLALJ_00886	CDS	510				hypothetical protein
HDHBLALJ_00887	CDS	531				hypothetical protein
HDHBLALJ_00888	CDS	1083				hypothetical protein
HDHBLALJ_00889	CDS	915	ilvE	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
HDHBLALJ_00890	CDS	207		5.3.2.-	COG1942	putative tautomerase
HDHBLALJ_00891	CDS	459	bcp	1.11.1.15	COG1225	Putative peroxiredoxin bcp
HDHBLALJ_00892	CDS	1092	queH	1.17.99.6	COG1636	Epoxyqueuosine reductase QueH
HDHBLALJ_00893	CDS	441	fabZ	4.2.1.59		3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
HDHBLALJ_00894	CDS	792	lpxA	2.3.1.129	COG1043	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
HDHBLALJ_00895	CDS	1224	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
HDHBLALJ_00896	CDS	1041	mreB		COG1077	Cell shape-determining protein MreB
HDHBLALJ_00897	CDS	750				hypothetical protein
HDHBLALJ_00898	CDS	924				hypothetical protein
HDHBLALJ_00899	CDS	1908	acsA	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
HDHBLALJ_00900	CDS	876	prpB	4.1.3.30	COG2513	2-methylisocitrate lyase
HDHBLALJ_00901	CDS	1128	prpC	2.3.3.5	COG0372	2-methylcitrate synthase
HDHBLALJ_00902	CDS	1455	prpD	4.2.1.79	COG2079	2-methylcitrate dehydratase
HDHBLALJ_00903	CDS	942				hypothetical protein
HDHBLALJ_00904	CDS	894				hypothetical protein
HDHBLALJ_00905	CDS	204				hypothetical protein
HDHBLALJ_00906	CDS	186				hypothetical protein
HDHBLALJ_00907	CDS	348				hypothetical protein
HDHBLALJ_00908	CDS	255				hypothetical protein
HDHBLALJ_00909	CDS	3270	carB	6.3.5.5	COG0458	Carbamoyl-phosphate synthase large chain
HDHBLALJ_00910	CDS	423				hypothetical protein
HDHBLALJ_00911	CDS	987	tal	2.2.1.2		Transaldolase
HDHBLALJ_00912	CDS	624	serB	3.1.3.3		Phosphoserine phosphatase
HDHBLALJ_00913	CDS	522	cheW		COG0835	Chemotaxis protein CheW
HDHBLALJ_00914	CDS	2295	rcsC	2.7.13.3		Sensor histidine kinase RcsC
HDHBLALJ_00915	CDS	957	cheV		COG0784	Chemotaxis protein CheV
HDHBLALJ_00916	CDS	636				hypothetical protein
HDHBLALJ_00917	CDS	486	greA		COG0782	Transcription elongation factor GreA
HDHBLALJ_00918	CDS	1092	lpxB	2.4.1.182	COG0763	Lipid-A-disaccharide synthase
HDHBLALJ_00919	CDS	885	zupT		COG0428	Zinc transporter ZupT
HDHBLALJ_00920	CDS	198				hypothetical protein
HDHBLALJ_00921	CDS	378				hypothetical protein
HDHBLALJ_00922	CDS	804	cdtB	3.1.-.-		Cytolethal distending toxin subunit B
HDHBLALJ_00923	CDS	777				hypothetical protein
HDHBLALJ_00924	CDS	243	pgtP_1		COG2271	Phosphoglycerate transporter protein
HDHBLALJ_00925	CDS	381	pgtP_2		COG2271	Phosphoglycerate transporter protein
HDHBLALJ_00926	CDS	435	pgtP_3		COG2271	Phosphoglycerate transporter protein
HDHBLALJ_00927	CDS	774	surE	3.1.3.5	COG0496	5'-nucleotidase SurE
HDHBLALJ_00928	CDS	657	tcdA	6.1.-.-	COG1179	tRNA threonylcarbamoyladenosine dehydratase
HDHBLALJ_00929	CDS	453	yafP	2.3.1.-	COG0454	putative N-acetyltransferase YafP
HDHBLALJ_00930	CDS	381	panD	4.1.1.11	COG0853	Aspartate 1-decarboxylase
HDHBLALJ_00931	CDS	849	panC	6.3.2.1	COG0414	Pantothenate synthetase
HDHBLALJ_00932	CDS	825	panB	2.1.2.11	COG0413	3-methyl-2-oxobutanoate hydroxymethyltransferase
HDHBLALJ_00933	CDS	774		3.5.2.6	COG2602	Beta-lactamase OXA-133
HDHBLALJ_00934	CDS	885	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
HDHBLALJ_00935	CDS	669				hypothetical protein
HDHBLALJ_00936	CDS	402				hypothetical protein
HDHBLALJ_00937	CDS	750	modA		COG0725	Molybdate-binding protein ModA
HDHBLALJ_00938	CDS	687				hypothetical protein
HDHBLALJ_00939	CDS	612			COG2830	putative protein
HDHBLALJ_00940	CDS	1143	bioF	2.3.1.47		8-amino-7-oxononanoate synthase
HDHBLALJ_00941	CDS	1284	bioA	2.6.1.62		Adenosylmethionine-8-amino-7-oxononanoate aminotransferase
HDHBLALJ_00942	CDS	606	bioD	6.3.3.3		ATP-dependent dethiobiotin synthetase BioD
HDHBLALJ_00943	CDS	315	gdnD		COG2076	putative guanidinium efflux system subunit GdnD
HDHBLALJ_00944	CDS	327	gdnC		COG2076	putative guanidinium efflux system subunit GdnC
HDHBLALJ_00945	CDS	537	rplY			50S ribosomal protein L25
HDHBLALJ_00946	CDS	543	pth	3.1.1.29	COG0193	Peptidyl-tRNA hydrolase
HDHBLALJ_00947	CDS	1059				hypothetical protein
HDHBLALJ_00948	CDS	1209	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
HDHBLALJ_00949	CDS	768	nagD	3.1.3.5	COG0647	Ribonucleotide monophosphatase NagD
HDHBLALJ_00950	CDS	1080	pheA			Bifunctional chorismate mutase/prephenate dehydratase
HDHBLALJ_00951	CDS	1095	hisC	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
HDHBLALJ_00952	CDS	1683	fliF		COG1766	Flagellar M-ring protein
HDHBLALJ_00953	CDS	1029	fliG		COG1536	Flagellar motor switch protein FliG
HDHBLALJ_00954	CDS	831				hypothetical protein
HDHBLALJ_00955	CDS	1878	dxs	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
HDHBLALJ_00956	CDS	411				hypothetical protein
HDHBLALJ_00957	CDS	1203				hypothetical protein
HDHBLALJ_00958	CDS	708	ubiE	2.1.1.163	COG2226	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
HDHBLALJ_00959	CDS	1494				hypothetical protein
HDHBLALJ_00960	CDS	444				hypothetical protein
HDHBLALJ_00961	CDS	966				hypothetical protein
HDHBLALJ_00962	CDS	1164	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
HDHBLALJ_00963	CDS	1077	serC	2.6.1.52	COG1932	Phosphoserine aminotransferase
HDHBLALJ_00964	CDS	978	fabH_2	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
HDHBLALJ_00965	CDS	987	plsX	2.3.1.274	COG0416	Phosphate acyltransferase
HDHBLALJ_00966	CDS	147	rpmF			50S ribosomal protein L32
HDHBLALJ_00967	CDS	360				hypothetical protein
HDHBLALJ_00968	CDS	414	ndk	2.7.4.6	COG0105	Nucleoside diphosphate kinase
HDHBLALJ_00969	CDS	285				hypothetical protein
HDHBLALJ_00970	CDS	597	ahpC	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
HDHBLALJ_00971	CDS	1089	flhB		COG1377	Flagellar biosynthetic protein FlhB
HDHBLALJ_00972	CDS	732	motB		COG1360	Motility protein B
HDHBLALJ_00973	CDS	777	pomA		COG1291	Chemotaxis protein PomA
HDHBLALJ_00974	CDS	2640	polA	2.7.7.7	COG0258	DNA polymerase I
HDHBLALJ_00975	CDS	444	yqaA		COG1238	Inner membrane protein YqaA
HDHBLALJ_00976	CDS	591				hypothetical protein
HDHBLALJ_00977	CDS	678				hypothetical protein
HDHBLALJ_00978	CDS	534				hypothetical protein
HDHBLALJ_00979	CDS	2823	uvrA			UvrABC system protein A
HDHBLALJ_00980	CDS	786				hypothetical protein
HDHBLALJ_00981	CDS	1242	menF_2	5.4.4.2		Isochorismate synthase MenF
HDHBLALJ_00982	CDS	1593	trpGD		COG0512	Bifunctional protein TrpGD
HDHBLALJ_00983	CDS	600	trpC_2		COG0134	Tryptophan biosynthesis protein TrpCF
HDHBLALJ_00984	CDS	1179	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
HDHBLALJ_00985	CDS	750	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
HDHBLALJ_00986	CDS	423				hypothetical protein
HDHBLALJ_00987	CDS	309	fliN		COG1886	Flagellar motor switch protein FliN
HDHBLALJ_00988	CDS	792				hypothetical protein
HDHBLALJ_00989	CDS	1461	gppA	3.6.1.40	COG0248	Guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase
HDHBLALJ_00990	CDS	246	fdx		COG1145	Ferredoxin
HDHBLALJ_00991	CDS	672	cusR		COG0745	Transcriptional regulatory protein CusR
HDHBLALJ_00992	CDS	318				hypothetical protein
HDHBLALJ_00993	CDS	612	plsY	2.3.1.275	COG0344	Glycerol-3-phosphate acyltransferase
HDHBLALJ_00994	CDS	1026	ccpA	1.11.1.5	COG1858	Cytochrome c551 peroxidase
HDHBLALJ_00995	CDS	1341	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
HDHBLALJ_00996	CDS	471	lspA	3.4.23.36		Lipoprotein signal peptidase
HDHBLALJ_00997	CDS	453				hypothetical protein
HDHBLALJ_00998	CDS	1311				hypothetical protein
HDHBLALJ_00999	CDS	252				hypothetical protein
HDHBLALJ_01000	CDS	1479	ttgC		COG1538	putative efflux pump outer membrane protein TtgC
HDHBLALJ_01001	CDS	3123	bepE			Efflux pump membrane transporter BepE
HDHBLALJ_01002	CDS	1104	mdtE			Multidrug resistance protein MdtE
HDHBLALJ_01003	CDS	636				hypothetical protein
HDHBLALJ_01004	CDS	1377				hypothetical protein
HDHBLALJ_01005	CDS	213	rpsU		COG0828	30S ribosomal protein S21
HDHBLALJ_01006	CDS	606				hypothetical protein
HDHBLALJ_01007	CDS	1170	ygiC	6.3.1.-	COG0754	Putative acid--amine ligase YgiC
HDHBLALJ_01008	CDS	936	hpr	1.1.1.81	COG1052	Hydroxypyruvate reductase
HDHBLALJ_01009	CDS	492				hypothetical protein
HDHBLALJ_01010	CDS	486				hypothetical protein
HDHBLALJ_01011	CDS	822				hypothetical protein
HDHBLALJ_01012	CDS	1713	ftsH_2	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
HDHBLALJ_01013	CDS	549	msrQ			Protein-methionine-sulfoxide reductase heme-binding subunit MsrQ
HDHBLALJ_01014	CDS	894	msrP	1.8.5.-	COG2041	Protein-methionine-sulfoxide reductase catalytic subunit MsrP
HDHBLALJ_01015	CDS	780				hypothetical protein
HDHBLALJ_01016	CDS	840	pyrF	4.1.1.23	COG0284	Orotidine 5'-phosphate decarboxylase
HDHBLALJ_01017	CDS	399	nusB		COG0781	Transcription antitermination protein NusB
HDHBLALJ_01018	CDS	465	ribH	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
HDHBLALJ_01019	CDS	813	kdsA	2.5.1.55	COG2877	2-dehydro-3-deoxyphosphooctonate aldolase
HDHBLALJ_01020	CDS	933	cntI			Pseudopaline exporter CntI
HDHBLALJ_01021	CDS	1383	der_1		COG1160	GTPase Der
HDHBLALJ_01022	CDS	498	aroK	2.7.1.71	COG0703	Shikimate kinase
HDHBLALJ_01023	CDS	960	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
HDHBLALJ_01024	CDS	1236	serS	6.1.1.11		Serine--tRNA ligase
HDHBLALJ_01025	CDS	2463				hypothetical protein
HDHBLALJ_01026	CDS	627				hypothetical protein
HDHBLALJ_01027	CDS	1443	pyk	2.7.1.40		Pyruvate kinase
HDHBLALJ_01028	CDS	1347	mqo	1.1.5.4	COG0579	Malate:quinone oxidoreductase
HDHBLALJ_01029	CDS	630	coaX	2.7.1.33	COG1521	Type III pantothenate kinase
HDHBLALJ_01030	CDS	288				hypothetical protein
HDHBLALJ_01031	CDS	999	pgbB			Plasminogen-binding protein PgbB
HDHBLALJ_01032	CDS	579				hypothetical protein
HDHBLALJ_01033	CDS	288	gatC	6.3.5.-	COG0721	Glutamyl-tRNA(Gln) amidotransferase subunit C
