locus_tag	ftype	length_bp	gene	EC_number	COG	product
HIOKELPH_00706	CDS	576	adk	2.7.4.3	COG0563	Adenylate kinase
HIOKELPH_00707	CDS	519	ppa	3.6.1.1	COG0221	Inorganic pyrophosphatase
HIOKELPH_00708	CDS	501	msrA	1.8.4.11	COG0225	Peptide methionine sulfoxide reductase MsrA
HIOKELPH_00709	CDS	876	rsmF	2.1.1.-	COG0144	Ribosomal RNA small subunit methyltransferase F
HIOKELPH_00710	CDS	381	yqgF	3.1.-.-		Putative pre-16S rRNA nuclease
HIOKELPH_00711	CDS	771				hypothetical protein
HIOKELPH_00712	CDS	1053				hypothetical protein
HIOKELPH_00713	CDS	1023	ilvC	1.1.1.86	COG0059	Ketol-acid reductoisomerase (NADP(+))
HIOKELPH_00714	CDS	1935	rnr	3.1.13.1	COG0557	Ribonuclease R
HIOKELPH_00715	CDS	966			COG1466	Protein
HIOKELPH_00716	CDS	345	hypA		COG0375	Hydrogenase/urease maturation factor HypA
HIOKELPH_00717	CDS	975	hypE	4.2.1.-	COG0309	Carbamoyl dehydratase HypE
HIOKELPH_00718	CDS	1092	hypD		COG0409	Hydrogenase maturation factor HypD
HIOKELPH_00719	CDS	282				hypothetical protein
HIOKELPH_00720	CDS	744	hypB			Hydrogenase maturation factor HypB
HIOKELPH_00721	CDS	2190	hypF	6.2.-.-	COG0068	Carbamoyltransferase HypF
HIOKELPH_00722	CDS	1521				hypothetical protein
HIOKELPH_00723	CDS	648				hypothetical protein
HIOKELPH_00724	CDS	1317	yeeO		COG0534	putative FMN/FAD exporter YeeO
HIOKELPH_00725	CDS	648				hypothetical protein
HIOKELPH_00726	CDS	573				hypothetical protein
HIOKELPH_00727	CDS	741	pstB	7.3.2.1		Phosphate import ATP-binding protein PstB
HIOKELPH_00728	CDS	1089				hypothetical protein
HIOKELPH_00729	CDS	915	pstC1		COG0573	Phosphate transport system permease protein PstC 1
HIOKELPH_00730	CDS	996	sphX		COG0226	Protein SphX
HIOKELPH_00731	CDS	501	ftn	1.16.3.2	COG1528	Bacterial non-heme ferritin
HIOKELPH_00732	CDS	1377				hypothetical protein
HIOKELPH_00733	CDS	981				hypothetical protein
HIOKELPH_00734	CDS	1170				hypothetical protein
HIOKELPH_00735	CDS	1365	tdeA		COG1538	Toxin and drug export protein A
HIOKELPH_00736	CDS	1926	macB	3.6.3.-	COG0577	Macrolide export ATP-binding/permease protein MacB
HIOKELPH_00737	CDS	1173	macA		COG0845	Macrolide export protein MacA
HIOKELPH_00738	CDS	1191	hipO	3.5.1.32	COG1473	Hippurate hydrolase
HIOKELPH_00739	CDS	882				hypothetical protein
HIOKELPH_00740	CDS	1701	dsbD	1.8.1.8	COG4232	Thiol:disulfide interchange protein DsbD
HIOKELPH_00741	CDS	669	yiiM		COG2258	Protein YiiM
HIOKELPH_00742	CDS	1344				hypothetical protein
HIOKELPH_00743	CDS	1230	porA			Major outer membrane protein
HIOKELPH_00744	CDS	1125	dnaJ		COG0484	Chaperone protein DnaJ
HIOKELPH_00745	CDS	672	regX3_2		COG0745	Sensory transduction protein regX3
HIOKELPH_00746	CDS	1251	czcS	2.7.13.3		Sensor protein CzcS
HIOKELPH_00747	CDS	576	recR		COG0353	Recombination protein RecR
HIOKELPH_00748	CDS	501				hypothetical protein
HIOKELPH_00749	CDS	693	hydC		COG1969	Quinone-reactive Ni/Fe-hydrogenase B-type cytochrome subunit
HIOKELPH_00750	CDS	1716	hydB	1.12.5.1	COG0374	Quinone-reactive Ni/Fe-hydrogenase large chain
HIOKELPH_00751	CDS	1140	hydA	1.12.5.1	COG1740	Quinone-reactive Ni/Fe-hydrogenase small chain
HIOKELPH_00752	CDS	1836	mnmC		COG0665	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
HIOKELPH_00753	CDS	1971				hypothetical protein
HIOKELPH_00754	CDS	1092				hypothetical protein
HIOKELPH_00755	CDS	1206	tyrS	6.1.1.1	COG0162	Tyrosine--tRNA ligase
HIOKELPH_00756	CDS	2196	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
HIOKELPH_00757	CDS	225	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
HIOKELPH_00758	CDS	717	pyrH	2.7.4.22	COG0528	Uridylate kinase
HIOKELPH_00759	CDS	1203				hypothetical protein
HIOKELPH_00760	CDS	807				hypothetical protein
HIOKELPH_00761	CDS	666	ftsE		COG2884	Cell division ATP-binding protein FtsE
HIOKELPH_00762	CDS	1197	trmB	2.1.1.33		tRNA (guanine-N(7)-)-methyltransferase
HIOKELPH_00763	CDS	1233				hypothetical protein
HIOKELPH_00764	CDS	966	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
HIOKELPH_00765	CDS	1101	mrdB	2.4.1.129	COG0772	Peptidoglycan glycosyltransferase MrdB
HIOKELPH_00766	tRNA	77				tRNA-Met(cat)
HIOKELPH_00767	CDS	237				hypothetical protein
HIOKELPH_00768	CDS	141				hypothetical protein
HIOKELPH_00769	CDS	1374	dnaB	3.6.4.12	COG0305	Replicative DNA helicase
HIOKELPH_00770	CDS	930				hypothetical protein
HIOKELPH_00771	CDS	1332	mepA		COG0534	Multidrug export protein MepA
HIOKELPH_00772	CDS	936		1.18.1.2	COG0492	Ferredoxin--NADP reductase
HIOKELPH_00773	CDS	1233	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
HIOKELPH_00774	CDS	1086				hypothetical protein
HIOKELPH_00775	CDS	570	efp		COG0231	Elongation factor P
HIOKELPH_00776	CDS	276				hypothetical protein
HIOKELPH_00777	CDS	387	fliS			Flagellar secretion chaperone FliS
HIOKELPH_00778	CDS	1914				hypothetical protein
HIOKELPH_00779	CDS	366				hypothetical protein
HIOKELPH_00780	CDS	1803	ubiD	4.1.1.98		3-octaprenyl-4-hydroxybenzoate carboxy-lyase
HIOKELPH_00781	CDS	927	hemC	2.5.1.61	COG0181	Porphobilinogen deaminase
HIOKELPH_00782	CDS	387				hypothetical protein
HIOKELPH_00783	CDS	1707	proS	6.1.1.15	COG0442	Proline--tRNA ligase
HIOKELPH_00784	CDS	1296	hemA	1.2.1.70	COG0373	Glutamyl-tRNA reductase
HIOKELPH_00785	CDS	894	ispB	2.5.1.90	COG0142	Octaprenyl diphosphate synthase
HIOKELPH_00786	CDS	531				hypothetical protein
HIOKELPH_00787	CDS	264				hypothetical protein
HIOKELPH_00788	CDS	558				hypothetical protein
HIOKELPH_00789	CDS	846				hypothetical protein
HIOKELPH_00790	CDS	1125	korA	1.2.7.3	COG0674	2-oxoglutarate oxidoreductase subunit KorA
HIOKELPH_00791	CDS	312	rsxB_1	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
HIOKELPH_00792	CDS	870	sucD	6.2.1.5	COG0074	Succinate--CoA ligase [ADP-forming] subunit alpha
HIOKELPH_00793	CDS	1164	sucC	6.2.1.5		Succinate--CoA ligase [ADP-forming] subunit beta
HIOKELPH_00794	CDS	909	mdh	1.1.1.37	COG0039	Malate dehydrogenase
HIOKELPH_00795	CDS	2205	icd2	1.1.1.42		Isocitrate dehydrogenase [NADP] 2
HIOKELPH_00796	CDS	2571				hypothetical protein
HIOKELPH_00797	CDS	903	mltG	4.2.2.-		Endolytic murein transglycosylase
HIOKELPH_00798	CDS	432				hypothetical protein
HIOKELPH_00799	CDS	495	flgC		COG1558	Flagellar basal-body rod protein FlgC
HIOKELPH_00800	CDS	300	fliE			Flagellar hook-basal body complex protein FliE
HIOKELPH_00801	CDS	1806	ftsI	3.4.16.4		Peptidoglycan D,D-transpeptidase FtsI
HIOKELPH_00802	CDS	1809				hypothetical protein
HIOKELPH_00803	CDS	435				hypothetical protein
HIOKELPH_00804	CDS	321				hypothetical protein
HIOKELPH_00805	CDS	1830	htpG		COG0326	Chaperone protein HtpG
HIOKELPH_00806	CDS	369	crcB		COG0239	Putative fluoride ion transporter CrcB
HIOKELPH_00807	CDS	702				hypothetical protein
HIOKELPH_00808	CDS	1200				hypothetical protein
HIOKELPH_00809	CDS	645	purQ	6.3.5.3	COG0047	Phosphoribosylformylglycinamidine synthase subunit PurQ
HIOKELPH_00810	CDS	246	purS	6.3.5.3	COG1828	Phosphoribosylformylglycinamidine synthase subunit PurS
HIOKELPH_00811	CDS	711	purC	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
HIOKELPH_00812	CDS	1323	ctpA	3.4.21.102	COG0793	Carboxy-terminal processing protease CtpA
HIOKELPH_00813	CDS	282	csoR		COG1937	Copper-sensing transcriptional repressor CsoR
HIOKELPH_00814	CDS	2574	clpB			Chaperone protein ClpB
HIOKELPH_00815	CDS	1932	pbpF		COG0744	Penicillin-binding protein 1F
HIOKELPH_00816	CDS	552	maf	3.6.1.9	COG0424	dTTP/UTP pyrophosphatase
HIOKELPH_00817	CDS	2529	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
HIOKELPH_00818	CDS	1080	wbpE	2.6.1.98	COG0399	UDP-2-acetamido-2-deoxy-3-oxo-D-glucuronate aminotransferase
HIOKELPH_00819	CDS	1113				hypothetical protein
HIOKELPH_00820	CDS	855	pht4	1.-.-.-		Putative 4,5-dihydroxyphthalate dehydrogenase
HIOKELPH_00821	CDS	912	hemH	4.99.1.1	COG0276	Ferrochelatase
HIOKELPH_00822	CDS	1236	nrgA			Ammonium transporter
HIOKELPH_00823	CDS	999	selU	2.5.1.-		tRNA 2-selenouridine synthase
HIOKELPH_00824	CDS	486		2.7.7.53	COG0537	AP-4-A phosphorylase
HIOKELPH_00825	CDS	777	trpC_1	4.1.1.48	COG0134	Indole-3-glycerol phosphate synthase
HIOKELPH_00826	CDS	1278				hypothetical protein
HIOKELPH_00827	CDS	375				hypothetical protein
HIOKELPH_00828	CDS	702	yfiC	2.1.1.223		tRNA1(Val) (adenine(37)-N6)-methyltransferase
HIOKELPH_00829	CDS	153				hypothetical protein
HIOKELPH_00830	tRNA	77				tRNA-Arg(cct)
HIOKELPH_00831	CDS	2076	fusA		COG0480	Elongation factor G
HIOKELPH_00832	CDS	471	rpsG		COG0049	30S ribosomal protein S7
HIOKELPH_00833	CDS	387	rpsL		COG0048	30S ribosomal protein S12
HIOKELPH_00834	CDS	1440	aldA	1.2.1.22	COG1012	Lactaldehyde dehydrogenase
HIOKELPH_00835	CDS	318	rhaM	5.1.3.32		L-rhamnose mutarotase
HIOKELPH_00836	CDS	771				hypothetical protein
HIOKELPH_00837	CDS	1242	fucP		COG0738	L-fucose-proton symporter
HIOKELPH_00838	CDS	789	ped	1.1.1.311		(S)-1-Phenylethanol dehydrogenase
HIOKELPH_00839	CDS	1272	rhmT			Inner membrane transport protein RhmT
HIOKELPH_00840	CDS	1167	uxaA_1	4.2.1.7	COG2721	Altronate dehydratase
HIOKELPH_00841	CDS	264	uxaA_2	4.2.1.7	COG2721	Altronate dehydratase
HIOKELPH_00842	CDS	909	dapA_2	4.3.3.7		4-hydroxy-tetrahydrodipicolinate synthase
HIOKELPH_00843	CDS	762	kdgR		COG1414	Transcriptional regulator KdgR
HIOKELPH_00844	CDS	4551	rpoBC_1	2.7.7.6	COG0085	Bifunctional DNA-directed RNA polymerase subunit beta-beta'
HIOKELPH_00845	CDS	4128	rpoBC_2	2.7.7.6	COG0085	Bifunctional DNA-directed RNA polymerase subunit beta-beta'
HIOKELPH_00846	CDS	378	rplL		COG0222	50S ribosomal protein L7/L12
HIOKELPH_00847	CDS	480	rplJ		COG0244	50S ribosomal protein L10
HIOKELPH_00848	CDS	702	rplA		COG0081	50S ribosomal protein L1
HIOKELPH_00849	CDS	426	rplK		COG0080	50S ribosomal protein L11
HIOKELPH_00850	CDS	534	nusG		COG0250	Transcription termination/antitermination protein NusG
HIOKELPH_00851	CDS	180				hypothetical protein
HIOKELPH_00852	tRNA	76				tRNA-Trp(cca)
HIOKELPH_00853	CDS	159	rpmG2			50S ribosomal protein L33 2
HIOKELPH_00854	CDS	1200	tufA		COG0050	Elongation factor Tu
HIOKELPH_00855	tRNA	75				tRNA-Thr(ggt)
HIOKELPH_00856	tRNA	77				tRNA-Gly(tcc)
HIOKELPH_00857	tRNA	86				tRNA-Tyr(gta)
HIOKELPH_00858	tRNA	76				tRNA-Thr(tgt)
HIOKELPH_00859	CDS	738	glnQ_3	3.6.3.-	COG1126	Glutamine transport ATP-binding protein GlnQ
HIOKELPH_00860	CDS	657	glnP_2		COG0765	putative glutamine ABC transporter permease protein GlnP
HIOKELPH_00861	CDS	702	yecS		COG0765	L-cystine transport system permease protein YecS
HIOKELPH_00862	CDS	597	crp		COG0664	cAMP-activated global transcriptional regulator CRP
HIOKELPH_00863	CDS	387	ctb		COG2346	Group 3 truncated hemoglobin ctb
HIOKELPH_00864	CDS	1815	recG	3.6.4.12		ATP-dependent DNA helicase RecG
HIOKELPH_00865	CDS	1221				hypothetical protein
HIOKELPH_00866	CDS	1047	mqnC	1.21.98.1	COG1060	Cyclic dehypoxanthine futalosine synthase
HIOKELPH_00867	CDS	1188				hypothetical protein
HIOKELPH_00868	CDS	1089	nusA		COG0195	Transcription termination/antitermination protein NusA
HIOKELPH_00869	CDS	243				hypothetical protein
HIOKELPH_00870	CDS	1302	miaB	2.8.4.3	COG0621	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase
HIOKELPH_00871	CDS	624				hypothetical protein
HIOKELPH_00872	CDS	987				hypothetical protein
HIOKELPH_00873	CDS	525				hypothetical protein
HIOKELPH_00874	CDS	519				hypothetical protein
HIOKELPH_00875	CDS	1293	bzaF	4.1.99.23	COG0422	5-hydroxybenzimidazole synthase
HIOKELPH_00876	CDS	762	dinG	3.1.-.-		3'-5' exonuclease DinG
HIOKELPH_00877	CDS	648	rpe	5.1.3.1		Ribulose-phosphate 3-epimerase
HIOKELPH_00878	CDS	195	rpmB		COG0227	50S ribosomal protein L28
HIOKELPH_00879	CDS	216				hypothetical protein
HIOKELPH_00880	CDS	1095				hypothetical protein
HIOKELPH_00881	CDS	594				hypothetical protein
HIOKELPH_00882	CDS	2064	cirA_2		COG4771	Colicin I receptor
HIOKELPH_00883	CDS	672	citE	4.1.3.6	COG2301	Citrate lyase subunit beta
HIOKELPH_00884	CDS	1173	yfdE	2.8.3.19	COG1804	Acetyl-CoA:oxalate CoA-transferase
HIOKELPH_00885	CDS	330				hypothetical protein
HIOKELPH_00886	CDS	309				hypothetical protein
HIOKELPH_00887	CDS	483				hypothetical protein
HIOKELPH_00888	CDS	513				hypothetical protein
HIOKELPH_00889	CDS	252				hypothetical protein
HIOKELPH_00890	CDS	939	accA	2.1.3.15	COG0825	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha
HIOKELPH_00891	CDS	1215	fabF	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
HIOKELPH_00892	CDS	234	acpP			Acyl carrier protein
HIOKELPH_00893	CDS	666	tenA	3.5.99.2	COG0819	Aminopyrimidine aminohydrolase
HIOKELPH_00894	CDS	408				hypothetical protein
HIOKELPH_00895	CDS	744	fabG	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
HIOKELPH_00896	CDS	1479	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
HIOKELPH_00897	CDS	1062	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
HIOKELPH_00898	CDS	1209	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
HIOKELPH_00899	CDS	351				hypothetical protein
HIOKELPH_00900	CDS	759	acr3		COG0798	Arsenical-resistance protein Acr3
HIOKELPH_00901	CDS	423	arsC	1.20.4.4		Arsenate reductase
HIOKELPH_00902	CDS	318				hypothetical protein
HIOKELPH_00903	CDS	858				hypothetical protein
HIOKELPH_00904	CDS	972	srpA	1.11.1.-	COG0753	Catalase-related peroxidase
HIOKELPH_00905	CDS	510	ywrO	1.6.99.-	COG2249	General stress protein 14
HIOKELPH_00906	CDS	1116	solA	1.5.3.-	COG0665	N-methyl-L-tryptophan oxidase
HIOKELPH_00907	CDS	603	ydeN	3.-.-.-	COG3545	Putative hydrolase YdeN
HIOKELPH_00908	CDS	1488				hypothetical protein
HIOKELPH_00909	CDS	1071			COG3177	putative protein
HIOKELPH_00910	CDS	1227	hsdS		COG0732	Type-1 restriction enzyme EcoKI specificity protein
HIOKELPH_00911	CDS	2115				hypothetical protein
HIOKELPH_00912	CDS	945				hypothetical protein
HIOKELPH_00913	CDS	2319				hypothetical protein
HIOKELPH_00914	CDS	1080	adhA	1.1.1.-	COG1064	putative formaldehyde dehydrogenase AdhA
HIOKELPH_00915	CDS	453	blc		COG3040	Outer membrane lipoprotein Blc
HIOKELPH_00916	CDS	1191	sotB			sugar efflux transporter
HIOKELPH_00917	CDS	582	mdaB	1.6.5.10	COG2249	NADPH:quinone oxidoreductase MdaB
HIOKELPH_00918	CDS	900				hypothetical protein
HIOKELPH_00919	CDS	765		4.2.1.-	COG4336	Putative hydro-lyase
HIOKELPH_00920	CDS	966	pxpC	3.5.2.9	COG1984	5-oxoprolinase subunit C
HIOKELPH_00921	CDS	741	pxpB	3.5.2.9	COG2049	5-oxoprolinase subunit B
HIOKELPH_00922	CDS	1170				hypothetical protein
HIOKELPH_00923	CDS	771	pxpA	3.5.2.9	COG1540	5-oxoprolinase subunit A
HIOKELPH_00924	CDS	810	tupA			Tungstate-binding protein TupA
HIOKELPH_00925	CDS	687	tupB		COG4662	Tungstate uptake system permease protein TupB
HIOKELPH_00926	CDS	996	tupC	7.3.2.6	COG3839	Tungstate uptake system ATP-binding protein TupC
HIOKELPH_00927	CDS	1971	acs	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
HIOKELPH_00928	CDS	825	gtaB	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
HIOKELPH_00929	CDS	1221	pgi	5.3.1.9	COG0166	Glucose-6-phosphate isomerase
HIOKELPH_00930	CDS	450	dps	1.16.-.-	COG0783	DNA protection during starvation protein
HIOKELPH_00931	CDS	318				hypothetical protein
HIOKELPH_00932	CDS	1038				hypothetical protein
HIOKELPH_00933	CDS	732				hypothetical protein
HIOKELPH_00934	CDS	750	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
HIOKELPH_00935	CDS	606	coaE	2.7.1.24	COG0237	Dephospho-CoA kinase
HIOKELPH_00936	CDS	990	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
HIOKELPH_00937	CDS	978				hypothetical protein
HIOKELPH_00938	CDS	1266	dcuD_1		COG3069	Putative cryptic C4-dicarboxylate transporter DcuD
HIOKELPH_00939	CDS	183				hypothetical protein
HIOKELPH_00940	CDS	438				hypothetical protein
HIOKELPH_00941	CDS	357				hypothetical protein
HIOKELPH_00942	CDS	1191	moeA_2	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase
HIOKELPH_00943	CDS	447	moaE	2.8.1.12	COG0314	Molybdopterin synthase catalytic subunit
HIOKELPH_00944	CDS	222				hypothetical protein
HIOKELPH_00945	CDS	1542	mco	1.-.-.-		Multicopper oxidase mco
HIOKELPH_00946	CDS	1149	nspC	4.1.1.96		Carboxynorspermidine/carboxyspermidine decarboxylase
HIOKELPH_00947	CDS	702				hypothetical protein
HIOKELPH_00948	CDS	192				hypothetical protein
HIOKELPH_00949	CDS	543	fdnG-3	1.17.2.3	COG0243	Formate dehydrogenase 2 subunit alpha (cytochrome c-553)
HIOKELPH_00950	CDS	2241	napA_2	1.9.6.1		Periplasmic nitrate reductase
HIOKELPH_00951	CDS	642	fdhB1		COG0437	Formate dehydrogenase iron-sulfur subunit
HIOKELPH_00952	CDS	933				hypothetical protein
HIOKELPH_00953	CDS	783	fdhD		COG1526	Sulfur carrier protein FdhD
HIOKELPH_00954	CDS	738				hypothetical protein
HIOKELPH_00955	CDS	2103	pctC		COG0840	Methyl-accepting chemotaxis protein PctC
HIOKELPH_00956	CDS	573				hypothetical protein
HIOKELPH_00957	CDS	927	selD	2.7.9.3	COG0709	Selenide, water dikinase
HIOKELPH_00958	CDS	3504	rocA	1.2.1.88		1-pyrroline-5-carboxylate dehydrogenase
HIOKELPH_00959	CDS	1482	putP		COG0591	High-affinity proline transporter PutP
HIOKELPH_00960	CDS	228	yedF		COG0425	Putative sulfur carrier protein YedF
HIOKELPH_00961	CDS	1212				hypothetical protein
HIOKELPH_00962	tRNA	94				tRNA-SeC(tca)
HIOKELPH_00963	CDS	1251	purA	6.3.4.4	COG0104	Adenylosuccinate synthetase
HIOKELPH_00964	CDS	429				hypothetical protein
HIOKELPH_00965	CDS	519				hypothetical protein
HIOKELPH_00966	CDS	552				hypothetical protein
HIOKELPH_00967	CDS	1119	carA	6.3.5.5	COG0505	Carbamoyl-phosphate synthase small chain
HIOKELPH_00968	CDS	672				hypothetical protein
HIOKELPH_00969	CDS	1215	sasA_4	2.7.-.-		Adaptive-response sensory-kinase SasA
HIOKELPH_00970	CDS	669	mprA_2		COG0745	Response regulator MprA
HIOKELPH_00971	CDS	1467	ccoN1	1.9.3.1	COG3278	Cbb3-type cytochrome c oxidase subunit CcoN1
HIOKELPH_00972	CDS	666				hypothetical protein
HIOKELPH_00973	CDS	252				hypothetical protein
HIOKELPH_00974	CDS	864	ccoP			Cbb3-type cytochrome c oxidase subunit CcoP
HIOKELPH_00975	CDS	222				hypothetical protein
HIOKELPH_00976	CDS	102				hypothetical protein
HIOKELPH_00977	CDS	591				hypothetical protein
HIOKELPH_00978	CDS	525				hypothetical protein
HIOKELPH_00979	CDS	2367				hypothetical protein
HIOKELPH_00980	CDS	2763	addA	3.6.4.12		ATP-dependent helicase/nuclease subunit A
HIOKELPH_00981	CDS	1155				hypothetical protein
HIOKELPH_00982	CDS	801	djlA_2			Co-chaperone protein DjlA
HIOKELPH_00983	CDS	426	rplM		COG0102	50S ribosomal protein L13
HIOKELPH_00984	CDS	390	rpsI		COG0103	30S ribosomal protein S9
HIOKELPH_00985	CDS	999	oprF		COG2885	Outer membrane porin F
HIOKELPH_00986	CDS	639	gph_2	3.1.3.18	COG0546	Phosphoglycolate phosphatase
HIOKELPH_00987	CDS	3561		1.2.7.1	COG0674	Pyruvate:ferredoxin oxidoreductase
HIOKELPH_00988	CDS	297				hypothetical protein
HIOKELPH_00989	CDS	1419	sctC			Type 3 secretion system secretin
HIOKELPH_00990	CDS	597				hypothetical protein
HIOKELPH_00991	CDS	597				hypothetical protein
HIOKELPH_00992	CDS	1563				hypothetical protein
HIOKELPH_00993	CDS	1176	gspF		COG1459	Putative type II secretion system protein F
HIOKELPH_00994	CDS	765	yfcA		COG0730	putative membrane transporter protein YfcA
HIOKELPH_00995	CDS	765				hypothetical protein
HIOKELPH_00996	CDS	1827				hypothetical protein
HIOKELPH_00997	CDS	435				hypothetical protein
HIOKELPH_00998	CDS	198				hypothetical protein
HIOKELPH_00999	CDS	342				hypothetical protein
HIOKELPH_01000	CDS	1047	flgI			Flagellar P-ring protein
HIOKELPH_01001	CDS	690				hypothetical protein
HIOKELPH_01002	CDS	384				hypothetical protein
HIOKELPH_01003	CDS	1074				hypothetical protein
HIOKELPH_01004	CDS	822	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
HIOKELPH_01005	CDS	1119	truD	5.4.99.27	COG0585	tRNA pseudouridine synthase D
HIOKELPH_01006	CDS	105				hypothetical protein
HIOKELPH_01007	CDS	273				hypothetical protein
HIOKELPH_01008	CDS	1098	prfB			Peptide chain release factor 2
HIOKELPH_01009	CDS	1320	rimO	2.8.4.4	COG0621	Ribosomal protein S12 methylthiotransferase RimO
HIOKELPH_01010	CDS	966	tilS	6.3.4.19		tRNA(Ile)-lysidine synthase
HIOKELPH_01011	CDS	711				hypothetical protein
HIOKELPH_01012	CDS	690				hypothetical protein
HIOKELPH_01013	CDS	564				hypothetical protein
HIOKELPH_01014	CDS	417				hypothetical protein
HIOKELPH_01015	CDS	783	kpsM		COG1682	Polysialic acid transport protein KpsM
HIOKELPH_01016	CDS	663	kpsT			Polysialic acid transport ATP-binding protein KpsT
HIOKELPH_01017	CDS	1116				hypothetical protein
HIOKELPH_01018	CDS	1632	kpsD		COG1596	Polysialic acid transport protein KpsD
HIOKELPH_01019	CDS	954	kdsD	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase KdsD
HIOKELPH_01020	CDS	978				hypothetical protein
HIOKELPH_01021	CDS	2526				hypothetical protein
HIOKELPH_01022	CDS	2547				hypothetical protein
HIOKELPH_01023	CDS	1368				hypothetical protein
HIOKELPH_01024	CDS	1335				hypothetical protein
HIOKELPH_01025	CDS	594				hypothetical protein
HIOKELPH_01026	CDS	1296	udk	2.7.1.48		Uridine kinase
HIOKELPH_01027	CDS	732				hypothetical protein
HIOKELPH_01028	CDS	1497	glmU_2	2.7.7.23		Bifunctional protein GlmU
HIOKELPH_01029	CDS	2028				hypothetical protein
HIOKELPH_01030	CDS	1182				hypothetical protein
HIOKELPH_01031	CDS	1122				hypothetical protein
HIOKELPH_01032	CDS	1371				hypothetical protein
HIOKELPH_01033	CDS	423				hypothetical protein
HIOKELPH_01034	CDS	348	acpS	2.7.8.7	COG0736	Holo-[acyl-carrier-protein] synthase
HIOKELPH_01035	CDS	537				hypothetical protein
HIOKELPH_01036	CDS	1365	algC	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
HIOKELPH_01037	CDS	327	rsfS			Ribosomal silencing factor RsfS
HIOKELPH_01038	CDS	546	nadD	2.7.7.18	COG1057	putative nicotinate-nucleotide adenylyltransferase
HIOKELPH_01039	CDS	999	gap	1.2.1.12		Glyceraldehyde-3-phosphate dehydrogenase
HIOKELPH_01040	CDS	1203	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
HIOKELPH_01041	CDS	672	tpiA	5.3.1.1	COG0149	Triosephosphate isomerase
HIOKELPH_01042	CDS	828	fabI	1.3.1.9	COG0623	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
HIOKELPH_01043	CDS	1500				hypothetical protein
HIOKELPH_01044	CDS	1842	feoB		COG0370	Fe(2+) transporter FeoB
HIOKELPH_01045	CDS	225	feoA		COG1918	Putative Fe(2+) transport protein A
HIOKELPH_01046	CDS	1341				hypothetical protein
HIOKELPH_01047	CDS	1368	pcaB	5.5.1.2	COG0015	3-carboxy-cis,cis-muconate cycloisomerase
HIOKELPH_01048	CDS	1164	metC	4.4.1.13	COG0626	Cystathionine beta-lyase
HIOKELPH_01049	CDS	1440	dcuD_2		COG3069	Putative cryptic C4-dicarboxylate transporter DcuD
HIOKELPH_01050	CDS	363	yabJ	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
HIOKELPH_01051	CDS	669				hypothetical protein
HIOKELPH_01052	CDS	465				hypothetical protein
HIOKELPH_01053	CDS	1425	katA	1.11.1.6		Catalase
HIOKELPH_01054	CDS	318				hypothetical protein
HIOKELPH_01055	CDS	696				hypothetical protein
HIOKELPH_01056	CDS	492	isiB		COG0716	Flavodoxin
HIOKELPH_01057	CDS	747	besA	3.1.-.-	COG2819	Ferri-bacillibactin esterase BesA
HIOKELPH_01058	CDS	1662	rsxB_2	7.-.-.-		Ion-translocating oxidoreductase complex subunit B
HIOKELPH_01059	CDS	1323	selA	2.9.1.1	COG1921	L-seryl-tRNA(Sec) selenium transferase
HIOKELPH_01060	CDS	1800	tuf			Elongation factor Tu
HIOKELPH_01061	CDS	711				hypothetical protein
HIOKELPH_01062	CDS	528				hypothetical protein
HIOKELPH_01063	CDS	1296	yajR		COG0477	Inner membrane transport protein YajR
HIOKELPH_01064	CDS	456				hypothetical protein
HIOKELPH_01065	CDS	609		3.6.1.66	COG0127	dITP/XTP pyrophosphatase
